	40442097.409594	3455850.942947	457.842773	28.400000	26875.000000
	40442072.409594	3455875.942947	422.487427	28.400000	27500.000000
	40442047.409594	3455900.942947	387.132080	28.400000	28750.000000
	40442047.409594	3455925.942947	362.132080	28.400000	29375.000000
	40442022.409594	3455950.942947	326.776733	28.400000	30000.000000
	40442022.409594	3455975.942947	301.776733	28.000000	34375.000000
	40441997.409594	3456000.942947	266.421387	28.000000	35000.000000
	40441972.409594	3456000.942947	241.421371	28.000000	35625.000000
	40441947.409594	3456025.942947	206.066025	28.000000	36875.000000
	40441922.409594	3456025.942947	181.066025	28.000000	37500.000000
	40441897.409594	3456050.942947	145.710678	27.900000	39375.000000
	40441872.409594	3456075.942947	110.355339	27.900000	40000.000000
	40441847.409594	3456075.942947	85.355339	27.900000	40625.000000
	40441822.409594	3456100.942947	50.000000	27.900000	41250.000000
	40441822.409594	3456125.942947	25.000000	27.900000	41875.000000
	40441822.409594	3456150.942947	0.000000	27.900000	5547500.000000
	40440772.409594	3456250.942947	1463.172974	49.200001	26250.000000
	40440797.409594	3456225.942947	1427.817627	49.200001	27500.000000
	40440822.409594	3456200.942947	1392.462280	49.200001	28750.000000
	40440847.409594	3456175.942947	1357.106934	49.200001	28750.000000
	40440872.409594	3456150.942947	1321.751587	47.599998	28750.000000
	40440897.409594	3456125.942947	1286.396240	46.700001	28750.000000
	40440922.409594	3456100.942947	1251.040894	45.500000	29375.000000
	40440947.409594	3456075.942947	1215.685547	44.200001	144375.000000
	40439147.409594	3456300.942947	3268.501221	149.899994	25625.000000
	40439172.409594	3456275.942947	3233.145996	148.899994	26250.000000
	40439197.409594	3456275.942947	3208.145996	147.699997	27500.000000
	40439222.409594	3456275.942947	3183.145996	144.600006	28125.000000
	40439247.409594	3456275.942947	3158.145996	143.399994	28750.000000
	40439272.409594	3456275.942947	3133.145996	141.199997	29375.000000
	40439297.409594	3456250.942947	3097.790771	139.600006	30000.000000
	40439322.409594	3456250.942947	3072.790771	139.600006	30625.000000
	40439347.409594	3456250.942947	3047.790771	135.100006	31250.000000
	40439372.409594	3456250.942947	3022.790771	129.600006	33750.000000
	40439397.409594	3456225.942947	2987.435547	128.500000	35000.000000
	40439422.409594	3456250.942947	2952.080322	125.300003	36250.000000
	40439447.409594	3456250.942947	2927.080322	120.300003	38750.000000
	40439472.409594	3456275.942947	2891.725098	118.500000	40000.000000
	40439497.409594	3456275.942947	2866.725098	118.500000	40625.000000
	40439522.409594	3456300.942947	2831.369873	115.400002	41875.000000
	40439547.409594	3456300.942947	2806.369873	113.300003	41875.000000
	40439572.409594	3456325.942947	2771.014648	108.599998	43750.000000
	40439597.409594	3456325.942947	2746.014648	107.900002	43750.000000
	40439622.409594	3456325.942947	2721.014648	103.699997	43750.000000
	40439647.409594	3456325.942947	2696.014648	99.900002	59375.000000
	40439672.409594	3456325.942947	2671.014648	98.300003	60000.000000
	40439697.409594	3456325.942947	2646.014648	98.300003	62500.000000
	40439722.409594	3456325.942947	2621.014648	98.300003	63750.000000
	40439747.409594	3456325.942947	2596.014648	98.300003	64375.000000
	40439772.409594	3456325.942947	2571.014648	98.300003	65000.000000
	40439797.409594	3456300.942947	2535.659424	98.199997	65625.000000
	40439822.409594	3456300.942947	2510.659424	95.000000	66875.000000
	40439847.409594	3456275.942947	2475.304199	92.500000	67500.000000
	40439872.409594	3456275.942947	2450.304199	89.599998	68750.000000
	40439897.409594	3456250.942947	2414.948975	88.599998	70000.000000
	40439922.409594	3456225.942947	2379.593750	88.599998	70625.000000
	40439947.409594	3456225.942947	2354.593750	88.000000	72500.000000
	40439972.409594	3456200.942947	2319.238525	88.000000	73750.000000
	40439972.409594	3456175.942947	2294.238525	87.699997	73750.000000
	40439997.409594	3456150.942947	2258.883301	83.500000	75000.000000
	40440022.409594	3456125.942947	2223.528076	80.900002	76250.000000
	40440047.409594	3456125.942947	2198.528076	77.800003	76875.000000
	40440072.409594	3456125.942947	2173.528076	74.400002	77500.000000
	40440097.409594	3456100.942947	2138.172852	71.400002	78125.000000
	40440122.409594	3456100.942947	2113.172852	69.500000	78750.000000
	40440147.409594	3456100.942947	2088.172852	69.500000	80000.000000
	40440172.409594	3456100.942947	2063.172852	69.500000	80625.000000
	40440197.409594	3456100.942947	2038.172974	69.500000	81250.000000
	40440222.409594	3456075.942947	2002.817627	69.500000	81875.000000
	40440247.409594	3456075.942947	1977.817627	68.400002	82500.000000
	40440272.409594	3456075.942947	1952.817627	67.300003	83750.000000
	40440297.409594	3456075.942947	1927.817627	66.199997	84375.000000
	40440322.409594	3456075.942947	1902.817627	65.400002	85000.000000
	40440347.409594	3456075.942947	1877.817627	64.300003	85625.000000
	40440372.409594	3456075.942947	1852.817627	63.500000	86250.000000
	40440397.409594	3456100.942947	1817.462280	62.299999	86875.000000
	40440422.409594	3456100.942947	1792.462280	61.299999	94375.000000
	40440447.409594	3456100.942947	1767.462280	61.000000	95000.000000
	40440472.409594	3456125.942947	1732.106934	59.700001	98750.000000
	40440497.409594	3456100.942947	1696.751587	59.599998	100000.000000
	40440522.409594	3456100.942947	1671.751587	59.599998	100625.000000
	40440547.409594	3456100.942947	1646.751587	59.599998	100625.000000
	40440572.409594	3456100.942947	1621.751587	59.599998	106250.000000
	40440597.409594	3456125.942947	1586.396240	59.599998	106875.000000
	40440622.409594	3456125.942947	1561.396240	58.900002	106875.000000
	40440647.409594	3456125.942947	1536.396240	57.400002	106875.000000
	40440672.409594	3456100.942947	1501.040894	55.500000	106875.000000
	40440697.409594	3456100.942947	1476.040894	54.099998	106875.000000
	40440722.409594	3456075.942947	1440.685547	52.099998	110000.000000
	40440747.409594	3456075.942947	1415.685547	50.900002	110625.000000
	40440772.409594	3456075.942947	1390.685547	49.700001	111250.000000
	40440797.409594	3456075.942947	1365.685547	48.900002	111875.000000
	40440822.409594	3456075.942947	1340.685547	48.099998	112500.000000
	40440847.409594	3456075.942947	1315.685547	47.299999	113750.000000
	40440872.409594	3456075.942947	1290.685547	46.500000	114375.000000
	40440897.409594	3456075.942947	1265.685547	45.799999	115000.000000
	40440922.409594	3456075.942947	1240.685547	45.000000	115000.000000
	40440947.409594	3456075.942947	1215.685547	44.200001	144375.000000
	40441222.409594	3456425.942947	890.685547	38.400002	28125.000000
	40441222.409594	3456400.942947	865.685547	38.400002	32500.000000
	40441247.409594	3456375.942947	830.330200	38.400002	33125.000000
	40441272.409594	3456350.942947	794.974854	38.099998	34375.000000
	40441272.409594	3456325.942947	769.974854	38.099998	35000.000000
	40441272.409594	3456300.942947	744.974854	38.099998	35625.000000
	40441297.409594	3456275.942947	709.619507	38.099998	40625.000000
	40441322.409594	3456300.942947	674.264160	38.099998	41875.000000
	40441347.409594	3456325.942947	638.908813	38.099998	43125.000000
	40441372.409594	3456350.942947	603.553467	37.099998	43125.000000
	40441397.409594	3456350.942947	578.553467	35.200001	43125.000000
	40441422.409594	3456375.942947	543.198120	32.099998	43125.000000
	40441447.409594	3456375.942947	518.198120	29.900000	43125.000000
	40441472.409594	3456375.942947	493.198090	28.299999	50625.000000
	40441497.409594	3456350.942947	457.842743	28.200001	51875.000000
	40441522.409594	3456325.942947	422.487396	28.000000	53125.000000
	40441522.409594	3456300.942947	397.487396	28.000000	53750.000000
	40441547.409594	3456275.942947	362.132050	28.000000	55000.000000
	40441547.409594	3456250.942947	337.132050	28.000000	55625.000000
	40441572.409594	3456225.942947	301.776703	28.000000	61875.000000
	40441597.409594	3456225.942947	276.776703	28.000000	62500.000000
	40441622.409594	3456200.942947	241.421371	28.000000	63750.000000
	40441647.409594	3456200.942947	216.421371	28.000000	65000.000000
	40441672.409594	3456175.942947	181.066025	28.000000	66250.000000
	40441697.409594	3456150.942947	145.710678	27.900000	67500.000000
	40441722.409594	3456150.942947	120.710678	27.900000	68125.000000
	40441747.409594	3456125.942947	85.355339	27.900000	69375.000000
	40441772.409594	3456125.942947	60.355339	27.900000	70000.000000
	40441797.409594	3456125.942947	35.355339	27.900000	5505000.000000
	40441172.409594	3455125.942947	1417.462158	27.900000	512500.000000
	40441197.409594	3455125.942947	1392.462158	27.900000	513125.000000
	40441222.409594	3455125.942947	1367.462158	27.900000	514375.000000
	40441247.409594	3455100.942947	1332.106812	27.900000	515000.000000
	40441272.409594	3455100.942947	1307.106812	27.900000	515625.000000
	40441297.409594	3455125.942947	1271.751465	27.900000	516250.000000
	40441322.409594	3455125.942947	1246.751465	27.900000	516875.000000
	40441347.409594	3455150.942947	1211.396118	27.900000	5133750.000000
	40440547.409594	3455200.942947	2185.659912	37.900002	423750.000000
	40440547.409594	3455175.942947	2160.659912	37.900002	424375.000000
	40440572.409594	3455150.942947	2125.304688	37.900002	425625.000000
	40440597.409594	3455125.942947	2089.949463	37.900002	428125.000000
	40440597.409594	3455100.942947	2064.949463	37.900002	429375.000000
	40440622.409594	3455075.942947	2029.594238	37.900002	438750.000000
	40440647.409594	3455075.942947	2004.594238	37.900002	439375.000000
	40440672.409594	3455075.942947	1979.594238	37.900002	440000.000000
	40440697.409594	3455075.942947	1954.594238	37.900002	458125.000000
	40440722.409594	3455075.942947	1929.594238	37.900002	463750.000000
	40440747.409594	3455075.942947	1904.594238	37.900002	464375.000000
	40440772.409594	3455075.942947	1879.594238	37.900002	465000.000000
	40440797.409594	3455075.942947	1854.594238	37.900002	465625.000000
	40440822.409594	3455075.942947	1829.594238	37.900002	466250.000000
	40440847.409594	3455050.942947	1794.238892	37.799999	466250.000000
	40440872.409594	3455075.942947	1758.883545	36.099998	466875.000000
	40440897.409594	3455075.942947	1733.883545	34.599998	466875.000000
	40440922.409594	3455075.942947	1708.883545	33.200001	466875.000000
	40440947.409594	3455100.942947	1673.528198	31.299999	468125.000000
	40440972.409594	3455100.942947	1648.528198	29.900000	468125.000000
	40440997.409594	3455100.942947	1623.528198	28.900000	468125.000000
	40441022.409594	3455125.942947	1588.172852	28.000000	475625.000000
	40441047.409594	3455100.942947	1552.817505	28.000000	476250.000000
	40441072.409594	3455100.942947	1527.817505	27.900000	477500.000000
	40441097.409594	3455100.942947	1502.817505	27.900000	481875.000000
	40441122.409594	3455100.942947	1477.817505	27.900000	482500.000000
	40441147.409594	3455100.942947	1452.817505	27.900000	483125.000000
	40441172.409594	3455125.942947	1417.462158	27.900000	512500.000000
	40440372.409594	3455200.942947	2360.659912	38.200001	370000.000000
	40440397.409594	3455200.942947	2335.659912	38.099998	370625.000000
	40440422.409594	3455200.942947	2310.659912	38.099998	371250.000000
	40440447.409594	3455200.942947	2285.659912	38.099998	371875.000000
	40440472.409594	3455200.942947	2260.659912	38.000000	372500.000000
	40440497.409594	3455200.942947	2235.659912	38.000000	373125.000000
	40440522.409594	3455200.942947	2210.659912	38.000000	373750.000000
	40440547.409594	3455200.942947	2185.659912	37.900002	423750.000000
	40440322.409594	3455225.942947	2421.015137	42.299999	218750.000000
	40440347.409594	3455200.942947	2385.659912	40.400002	220000.000000
	40440372.409594	3455200.942947	2360.659912	38.200001	370000.000000
	40439247.409594	3455250.942947	3672.053955	78.800003	105625.000000
	40439272.409594	3455250.942947	3647.053955	78.800003	106250.000000
	40439297.409594	3455275.942947	3611.698730	78.800003	106875.000000
	40439322.409594	3455275.942947	3586.698730	78.400002	108125.000000
	40439347.409594	3455275.942947	3561.698730	78.400002	108750.000000
	40439372.409594	3455300.942947	3526.343506	74.699997	110000.000000
	40439397.409594	3455325.942947	3490.988281	69.300003	110625.000000
	40439422.409594	3455300.942947	3455.633057	68.800003	114375.000000
	40439447.409594	3455325.942947	3420.277832	68.800003	116250.000000
	40439472.409594	3455325.942947	3395.277832	68.800003	116875.000000
	40439497.409594	3455350.942947	3359.922607	68.800003	118125.000000
	40439522.409594	3455350.942947	3334.922607	68.699997	118750.000000
	40439547.409594	3455375.942947	3299.567383	68.699997	119375.000000
	40439572.409594	3455375.942947	3274.567383	60.000000	120625.000000
	40439597.409594	3455400.942947	3239.212158	59.700001	121875.000000
	40439622.409594	3455400.942947	3214.212158	59.700001	122500.000000
	40439647.409594	3455400.942947	3189.212158	59.700001	141250.000000
	40439672.409594	3455400.942947	3164.212158	59.700001	143750.000000
	40439697.409594	3455400.942947	3139.212158	59.700001	144375.000000
	40439722.409594	3455400.942947	3114.212158	59.700001	145000.000000
	40439747.409594	3455400.942947	3089.212158	58.799999	145625.000000
	40439772.409594	3455400.942947	3064.212158	58.599998	146875.000000
	40439797.409594	3455375.942947	3028.856934	58.599998	147500.000000
	40439822.409594	3455375.942947	3003.856934	58.400002	151875.000000
	40439847.409594	3455350.942947	2968.501709	58.400002	152500.000000
	40439872.409594	3455350.942947	2943.501709	58.299999	153125.000000
	40439897.409594	3455350.942947	2918.501709	58.299999	153750.000000
	40439922.409594	3455325.942947	2883.146484	58.200001	155000.000000
	40439947.409594	3455325.942947	2858.146484	58.200001	155625.000000
	40439972.409594	3455325.942947	2833.146484	58.200001	156250.000000
	40439997.409594	3455300.942947	2797.791260	58.000000	157500.000000
	40440022.409594	3455275.942947	2762.436035	57.900002	157500.000000
	40440047.409594	3455250.942947	2727.080811	54.400002	159375.000000
	40440072.409594	3455250.942947	2702.080811	52.400002	160000.000000
	40440097.409594	3455225.942947	2666.725586	49.299999	161250.000000
	40440122.409594	3455225.942947	2641.725586	49.299999	161875.000000
	40440147.409594	3455225.942947	2616.725586	49.299999	162500.000000
	40440172.409594	3455200.942947	2581.370361	49.299999	162500.000000
	40440197.409594	3455225.942947	2546.015137	49.299999	163125.000000
	40440222.409594	3455225.942947	2521.015137	47.799999	163750.000000
	40440247.409594	3455225.942947	2496.015137	46.299999	164375.000000
	40440272.409594	3455225.942947	2471.015137	44.799999	165000.000000
	40440297.409594	3455225.942947	2446.015137	43.299999	166250.000000
	40440322.409594	3455225.942947	2421.015137	42.299999	218750.000000
	40441347.409594	3454900.942947	1502.817505	27.900000	4590000.000000
	40441372.409594	3454925.942947	1467.462158	27.900000	4591250.000000
	40441397.409594	3454950.942947	1432.106812	27.900000	4592500.000000
	40441397.409594	3454975.942947	1407.106812	27.900000	4593125.000000
	40441397.409594	3455000.942947	1382.106812	27.900000	4611875.000000
	40441397.409594	3455025.942947	1357.106812	27.900000	4612500.000000
	40441397.409594	3455050.942947	1332.106812	27.900000	4612500.000000
	40441372.409594	3455075.942947	1296.751465	27.900000	4614375.000000
	40441372.409594	3455100.942947	1271.751465	27.900000	4614375.000000
	40441347.409594	3455125.942947	1236.396118	27.900000	4616250.000000
	40441347.409594	3455150.942947	1211.396118	27.900000	5133750.000000
	40441397.409594	3454000.942947	2665.988770	37.200001	4413750.000000
	40441372.409594	3454025.942947	2630.633545	37.099998	4413750.000000
	40441397.409594	3454050.942947	2595.278320	35.799999	4414375.000000
	40441422.409594	3454075.942947	2559.923096	34.599998	4415000.000000
	40441447.409594	3454100.942947	2524.567871	33.400002	4415625.000000
	40441472.409594	3454125.942947	2489.212646	32.099998	4415625.000000
	40441497.409594	3454150.942947	2453.857422	30.900000	4415625.000000
	40441522.409594	3454175.942947	2418.502197	28.799999	4416250.000000
	40441522.409594	3454200.942947	2393.502197	28.400000	4425000.000000
	40441547.409594	3454225.942947	2358.146973	28.200001	4426875.000000
	40441572.409594	3454250.942947	2322.791748	28.200001	4427500.000000
	40441572.409594	3454275.942947	2297.791748	28.200001	4446250.000000
	40441572.409594	3454300.942947	2272.791748	28.200001	4448125.000000
	40441572.409594	3454325.942947	2247.791748	28.200001	4448750.000000
	40441597.409594	3454350.942947	2212.436523	28.200001	4449375.000000
	40441572.409594	3454375.942947	2177.081299	28.100000	4451250.000000
	40441572.409594	3454400.942947	2152.081299	28.100000	4455625.000000
	40441547.409594	3454425.942947	2116.726074	28.000000	4456875.000000
	40441522.409594	3454450.942947	2081.370850	28.000000	4458125.000000
	40441522.409594	3454475.942947	2056.370850	28.000000	4458750.000000
	40441497.409594	3454500.942947	2021.015625	27.900000	4460000.000000
	40441472.409594	3454525.942947	1985.660278	27.900000	4468750.000000
	40441472.409594	3454550.942947	1960.660278	27.900000	4469375.000000
	40441497.409594	3454575.942947	1925.304932	27.900000	4470625.000000
	40441497.409594	3454600.942947	1900.304932	27.900000	4471250.000000
	40441522.409594	3454625.942947	1864.949585	27.900000	4471875.000000
	40441522.409594	3454650.942947	1839.949585	27.900000	4472500.000000
	40441522.409594	3454675.942947	1814.949585	27.900000	4472500.000000
	40441497.409594	3454700.942947	1779.594238	27.900000	4473750.000000
	40441472.409594	3454725.942947	1744.238892	27.900000	4498125.000000
	40441447.409594	3454725.942947	1719.238892	27.900000	4498750.000000
	40441422.409594	3454750.942947	1683.883545	27.900000	4500625.000000
	40441397.409594	3454775.942947	1648.528198	27.900000	4501875.000000
	40441397.409594	3454800.942947	1623.528198	27.900000	4502500.000000
	40441372.409594	3454825.942947	1588.172852	27.900000	4503750.000000
	40441372.409594	3454850.942947	1563.172852	27.900000	4504375.000000
	40441347.409594	3454875.942947	1527.817505	27.900000	4505625.000000
	40441347.409594	3454900.942947	1502.817505	27.900000	4590000.000000
	40441397.409594	3454000.942947	2665.988770	37.200001	4413750.000000
	40441397.409594	3454000.942947	2665.988770	37.200001	4413750.000000
	40441347.409594	3453950.942947	2736.699219	37.200001	3746875.000000
	40441372.409594	3453975.942947	2701.343994	37.200001	3747500.000000
	40441397.409594	3454000.942947	2665.988770	37.200001	4413750.000000
	40440997.409594	3453000.942947	3846.317139	37.200001	3565000.000000
	40440997.409594	3453025.942947	3821.317139	37.200001	3583125.000000
	40441022.409594	3453050.942947	3785.961914	37.200001	3583125.000000
	40441022.409594	3453075.942947	3760.961914	37.200001	3583125.000000
	40441022.409594	3453100.942947	3735.961914	37.200001	3588125.000000
	40441022.409594	3453125.942947	3710.961914	37.200001	3588125.000000
	40441047.409594	3453150.942947	3675.606689	37.200001	3590000.000000
	40441072.409594	3453175.942947	3640.251465	37.200001	3590625.000000
	40441072.409594	3453200.942947	3615.251465	37.200001	3616875.000000
	40441072.409594	3453225.942947	3590.251465	37.200001	3616875.000000
	40441097.409594	3453250.942947	3554.896240	37.200001	3616875.000000
	40441122.409594	3453275.942947	3519.541016	37.200001	3616875.000000
	40441122.409594	3453300.942947	3494.541016	37.200001	3616875.000000
	40441122.409594	3453325.942947	3469.541016	37.200001	3616875.000000
	40441147.409594	3453350.942947	3434.185791	37.200001	3616875.000000
	40441147.409594	3453375.942947	3409.185791	37.200001	3616875.000000
	40441172.409594	3453400.942947	3373.830566	37.200001	3616875.000000
	40441172.409594	3453425.942947	3348.830566	37.200001	3616875.000000
	40441197.409594	3453450.942947	3313.475342	37.200001	3616875.000000
	40441197.409594	3453475.942947	3288.475342	37.200001	3616875.000000
	40441197.409594	3453500.942947	3263.475342	37.200001	3616875.000000
	40441222.409594	3453525.942947	3228.120117	37.200001	3617500.000000
	40441222.409594	3453550.942947	3203.120117	37.200001	3617500.000000
	40441222.409594	3453575.942947	3178.120117	37.200001	3617500.000000
	40441222.409594	3453600.942947	3153.120117	37.200001	3617500.000000
	40441222.409594	3453625.942947	3128.120117	37.200001	3617500.000000
	40441222.409594	3453650.942947	3103.120117	37.200001	3618125.000000
	40441222.409594	3453675.942947	3078.120117	37.200001	3618125.000000
	40441222.409594	3453700.942947	3053.120117	37.200001	3618125.000000
	40441222.409594	3453725.942947	3028.120117	37.200001	3618125.000000
	40441247.409594	3453725.942947	3003.120117	37.200001	3618125.000000
	40441272.409594	3453750.942947	2967.764893	37.200001	3618125.000000
	40441297.409594	3453775.942947	2932.409668	37.200001	3618125.000000
	40441322.409594	3453800.942947	2897.054443	37.200001	3618125.000000
	40441347.409594	3453825.942947	2861.699219	37.200001	3618125.000000
	40441347.409594	3453850.942947	2836.699219	37.200001	3618125.000000
	40441347.409594	3453875.942947	2811.699219	37.200001	3618125.000000
	40441347.409594	3453900.942947	2786.699219	37.200001	3618125.000000
	40441347.409594	3453925.942947	2761.699219	37.200001	3618125.000000
	40441347.409594	3453950.942947	2736.699219	37.200001	3746875.000000
	40440972.409594	3452875.942947	3981.672363	37.200001	2913750.000000
	40440997.409594	3452900.942947	3946.317139	37.200001	2927500.000000
	40440997.409594	3452925.942947	3921.317139	37.200001	2928125.000000
	40440997.409594	3452950.942947	3896.317139	37.200001	2928125.000000
	40440997.409594	3452975.942947	3871.317139	37.200001	2928125.000000
	40440997.409594	3453000.942947	3846.317139	37.200001	3565000.000000
	40441022.409594	3452150.942947	4880.937500	44.400002	2823750.000000
	40441022.409594	3452175.942947	4855.937500	44.400002	2823750.000000
	40440997.409594	3452200.942947	4820.582031	44.400002	2825000.000000
	40441022.409594	3452225.942947	4785.226563	44.400002	2825000.000000
	40441047.409594	3452250.942947	4749.871094	43.299999	2825000.000000
	40441072.409594	3452275.942947	4714.515625	42.200001	2825000.000000
	40441072.409594	3452300.942947	4689.515625	41.500000	2825000.000000
	40441072.409594	3452325.942947	4664.515625	40.700001	2825000.000000
	40441072.409594	3452350.942947	4639.515625	40.000000	2825000.000000
	40441072.409594	3452375.942947	4614.515625	39.700001	2825000.000000
	40441072.409594	3452400.942947	4589.515625	39.700001	2825000.000000
	40441072.409594	3452425.942947	4564.515625	39.700001	2825000.000000
	40441097.409594	3452450.942947	4529.160156	39.700001	2841875.000000
	40441097.409594	3452475.942947	4504.160156	39.700001	2853750.000000
	40441072.409594	3452500.942947	4468.804688	39.700001	2855000.000000
	40441047.409594	3452500.942947	4443.804688	39.700001	2855625.000000
	40441022.409594	3452525.942947	4408.449219	39.700001	2868750.000000
	40441022.409594	3452550.942947	4383.449219	39.700001	2869375.000000
	40440997.409594	3452575.942947	4348.093750	39.700001	2870625.000000
	40440972.409594	3452575.942947	4323.093750	39.700001	2871250.000000
	40440947.409594	3452600.942947	4287.738281	39.700001	2871250.000000
